nombre_sensor,fecha_hora,valor_medicion
HUM_SUELO_03,2026-04-25 10:00:00+00:00,66.08
HUM_SUELO_04,2026-04-25 10:00:00+00:00,62.24
LUZ,2026-04-25 10:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-25 10:00:00+00:00,15.95
TEMP_AMB_40CM,2026-04-25 10:00:00+00:00,15.43
TEMP_SUELO_01,2026-04-25 10:00:00+00:00,15.0
TEMP_SUELO_02,2026-04-25 10:00:00+00:00,14.18
HUM_AMB_2M,2026-04-25 09:00:00+00:00,100.0
HUM_AMB_40CM,2026-04-25 09:00:00+00:00,95.68
HUM_SUELO_01,2026-04-25 09:00:00+00:00,76.92
HUM_SUELO_02,2026-04-25 09:00:00+00:00,60.4
HUM_SUELO_03,2026-04-25 09:00:00+00:00,69.68
HUM_SUELO_04,2026-04-25 09:00:00+00:00,65.72
LUZ,2026-04-25 09:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-25 09:00:00+00:00,14.59
TEMP_AMB_40CM,2026-04-25 09:00:00+00:00,14.26
TEMP_SUELO_01,2026-04-25 09:00:00+00:00,15.0
TEMP_SUELO_02,2026-04-25 09:00:00+00:00,14.0
HUM_AMB_2M,2026-04-25 08:00:00+00:00,100.0
HUM_AMB_40CM,2026-04-25 08:00:00+00:00,96.15
HUM_SUELO_01,2026-04-25 08:00:00+00:00,80.6
HUM_SUELO_02,2026-04-25 08:00:00+00:00,66.16
HUM_SUELO_03,2026-04-25 08:00:00+00:00,74.72
HUM_SUELO_04,2026-04-25 08:00:00+00:00,70.08
LUZ,2026-04-25 08:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-25 08:00:00+00:00,12.34
TEMP_AMB_40CM,2026-04-25 08:00:00+00:00,12.28
TEMP_SUELO_01,2026-04-25 08:00:00+00:00,15.11
TEMP_SUELO_02,2026-04-25 08:00:00+00:00,14.0
HUM_AMB_2M,2026-04-25 07:00:00+00:00,100.0
HUM_AMB_40CM,2026-04-25 07:00:00+00:00,96.05
HUM_SUELO_01,2026-04-25 07:00:00+00:00,98.0
HUM_SUELO_02,2026-04-25 07:00:00+00:00,96.67
HUM_SUELO_03,2026-04-25 07:00:00+00:00,98.67
HUM_SUELO_04,2026-04-25 07:00:00+00:00,97.0
LUZ,2026-04-25 07:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-25 07:00:00+00:00,11.69
TEMP_AMB_40CM,2026-04-25 07:00:00+00:00,11.82
TEMP_SUELO_01,2026-04-25 07:00:00+00:00,15.25
TEMP_SUELO_02,2026-04-25 07:00:00+00:00,14.08
HUM_AMB_2M,2026-04-24 20:00:00+00:00,100.0
HUM_AMB_40CM,2026-04-24 20:00:00+00:00,93.46
HUM_SUELO_01,2026-04-24 20:00:00+00:00,74.46
HUM_SUELO_02,2026-04-24 20:00:00+00:00,66.0
HUM_SUELO_03,2026-04-24 20:00:00+00:00,65.92
HUM_SUELO_04,2026-04-24 20:00:00+00:00,63.0
LUZ,2026-04-24 20:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-24 20:00:00+00:00,18.36
TEMP_AMB_40CM,2026-04-24 20:00:00+00:00,18.31
TEMP_SUELO_01,2026-04-24 20:00:00+00:00,18.0
TEMP_SUELO_02,2026-04-24 20:00:00+00:00,17.46
HUM_AMB_2M,2026-04-24 19:00:00+00:00,98.62
HUM_AMB_40CM,2026-04-24 19:00:00+00:00,92.86
HUM_SUELO_01,2026-04-24 19:00:00+00:00,75.0
HUM_SUELO_02,2026-04-24 19:00:00+00:00,67.16
HUM_SUELO_03,2026-04-24 19:00:00+00:00,66.16
HUM_SUELO_04,2026-04-24 19:00:00+00:00,63.52
LUZ,2026-04-24 19:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-24 19:00:00+00:00,18.53
TEMP_AMB_40CM,2026-04-24 19:00:00+00:00,18.46
TEMP_SUELO_01,2026-04-24 19:00:00+00:00,18.02
TEMP_SUELO_02,2026-04-24 19:00:00+00:00,17.65
HUM_AMB_2M,2026-04-24 18:00:00+00:00,97.16
HUM_AMB_40CM,2026-04-24 18:00:00+00:00,91.48
HUM_SUELO_01,2026-04-24 18:00:00+00:00,75.72
HUM_SUELO_02,2026-04-24 18:00:00+00:00,73.6
HUM_SUELO_03,2026-04-24 18:00:00+00:00,67.0
HUM_SUELO_04,2026-04-24 18:00:00+00:00,63.92
LUZ,2026-04-24 18:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-24 18:00:00+00:00,20.81
TEMP_AMB_40CM,2026-04-24 18:00:00+00:00,20.46
TEMP_SUELO_01,2026-04-24 18:00:00+00:00,18.16
TEMP_SUELO_02,2026-04-24 18:00:00+00:00,17.98
HUM_AMB_2M,2026-04-24 17:00:00+00:00,93.72
HUM_AMB_40CM,2026-04-24 17:00:00+00:00,88.68
HUM_SUELO_01,2026-04-24 17:00:00+00:00,75.88
HUM_SUELO_02,2026-04-24 17:00:00+00:00,75.12
HUM_SUELO_03,2026-04-24 17:00:00+00:00,67.6
HUM_SUELO_04,2026-04-24 17:00:00+00:00,64.72
LUZ,2026-04-24 17:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-24 17:00:00+00:00,22.95
TEMP_AMB_40CM,2026-04-24 17:00:00+00:00,23.18
TEMP_SUELO_01,2026-04-24 17:00:00+00:00,18.03
TEMP_SUELO_02,2026-04-24 17:00:00+00:00,18.16
HUM_AMB_2M,2026-04-24 16:00:00+00:00,85.64
HUM_AMB_40CM,2026-04-24 16:00:00+00:00,82.04
HUM_SUELO_01,2026-04-24 16:00:00+00:00,76.76
HUM_SUELO_02,2026-04-24 16:00:00+00:00,74.4
HUM_SUELO_03,2026-04-24 16:00:00+00:00,68.08
HUM_SUELO_04,2026-04-24 16:00:00+00:00,65.16
LUZ,2026-04-24 16:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-24 16:00:00+00:00,27.66
TEMP_AMB_40CM,2026-04-24 16:00:00+00:00,27.84
TEMP_SUELO_01,2026-04-24 16:00:00+00:00,17.63
TEMP_SUELO_02,2026-04-24 16:00:00+00:00,18.16
HUM_AMB_2M,2026-04-24 15:00:00+00:00,71.46
HUM_AMB_40CM,2026-04-24 15:00:00+00:00,71.27
HUM_SUELO_01,2026-04-24 15:00:00+00:00,76.42
HUM_SUELO_02,2026-04-24 15:00:00+00:00,71.5
HUM_SUELO_03,2026-04-24 15:00:00+00:00,67.77
HUM_SUELO_04,2026-04-24 15:00:00+00:00,64.58
LUZ,2026-04-24 15:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-24 15:00:00+00:00,34.85
TEMP_AMB_40CM,2026-04-24 15:00:00+00:00,34.75
TEMP_SUELO_01,2026-04-24 15:00:00+00:00,16.73
TEMP_SUELO_02,2026-04-24 15:00:00+00:00,17.28
HUM_AMB_2M,2026-04-24 14:00:00+00:00,76.18
HUM_AMB_40CM,2026-04-24 14:00:00+00:00,75.84
HUM_SUELO_01,2026-04-24 14:00:00+00:00,75.8
HUM_SUELO_02,2026-04-24 14:00:00+00:00,70.88
HUM_SUELO_03,2026-04-24 14:00:00+00:00,67.0
HUM_SUELO_04,2026-04-24 14:00:00+00:00,63.88
LUZ,2026-04-24 14:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-24 14:00:00+00:00,30.76
TEMP_AMB_40CM,2026-04-24 14:00:00+00:00,30.75
TEMP_SUELO_01,2026-04-24 14:00:00+00:00,15.81
TEMP_SUELO_02,2026-04-24 14:00:00+00:00,16.14
HUM_AMB_2M,2026-04-24 13:00:00+00:00,72.78
HUM_AMB_40CM,2026-04-24 13:00:00+00:00,74.95
HUM_SUELO_01,2026-04-24 13:00:00+00:00,73.56
HUM_SUELO_02,2026-04-24 13:00:00+00:00,68.12
HUM_SUELO_03,2026-04-24 13:00:00+00:00,64.84
HUM_SUELO_04,2026-04-24 13:00:00+00:00,61.56
LUZ,2026-04-24 13:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-24 13:00:00+00:00,31.06
TEMP_AMB_40CM,2026-04-24 13:00:00+00:00,30.52
TEMP_SUELO_01,2026-04-24 13:00:00+00:00,15.0
TEMP_SUELO_02,2026-04-24 13:00:00+00:00,15.19
HUM_AMB_2M,2026-04-24 12:00:00+00:00,73.31
HUM_AMB_40CM,2026-04-24 12:00:00+00:00,79.62
HUM_SUELO_01,2026-04-24 12:00:00+00:00,70.32
HUM_SUELO_02,2026-04-24 12:00:00+00:00,66.56
HUM_SUELO_03,2026-04-24 12:00:00+00:00,66.36
HUM_SUELO_04,2026-04-24 12:00:00+00:00,63.2
LUZ,2026-04-24 12:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-24 12:00:00+00:00,29.2
TEMP_AMB_40CM,2026-04-24 12:00:00+00:00,27.62
TEMP_SUELO_01,2026-04-24 12:00:00+00:00,14.32
TEMP_SUELO_02,2026-04-24 12:00:00+00:00,14.01
HUM_AMB_2M,2026-04-24 11:00:00+00:00,78.28
HUM_AMB_40CM,2026-04-24 11:00:00+00:00,84.15
HUM_SUELO_01,2026-04-24 11:00:00+00:00,69.96
HUM_SUELO_02,2026-04-24 11:00:00+00:00,63.4
HUM_SUELO_03,2026-04-24 11:00:00+00:00,65.96
HUM_SUELO_04,2026-04-24 11:00:00+00:00,63.04
LUZ,2026-04-24 11:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-24 11:00:00+00:00,26.58
TEMP_AMB_40CM,2026-04-24 11:00:00+00:00,24.57
TEMP_SUELO_01,2026-04-24 11:00:00+00:00,13.83
TEMP_SUELO_02,2026-04-24 11:00:00+00:00,12.94
HUM_AMB_2M,2026-04-24 10:00:00+00:00,89.22
HUM_AMB_40CM,2026-04-24 10:00:00+00:00,89.85
HUM_SUELO_01,2026-04-24 10:00:00+00:00,69.92
HUM_SUELO_02,2026-04-24 10:00:00+00:00,61.92
HUM_SUELO_03,2026-04-24 10:00:00+00:00,65.72
HUM_SUELO_04,2026-04-24 10:00:00+00:00,62.72
LUZ,2026-04-24 10:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-24 10:00:00+00:00,20.36
TEMP_AMB_40CM,2026-04-24 10:00:00+00:00,19.59
TEMP_SUELO_01,2026-04-24 10:00:00+00:00,13.54
TEMP_SUELO_02,2026-04-24 10:00:00+00:00,12.21
HUM_AMB_2M,2026-04-24 09:00:00+00:00,100.0
HUM_AMB_40CM,2026-04-24 09:00:00+00:00,95.94
HUM_SUELO_01,2026-04-24 09:00:00+00:00,70.72
HUM_SUELO_02,2026-04-24 09:00:00+00:00,62.56
HUM_SUELO_03,2026-04-24 09:00:00+00:00,66.92
HUM_SUELO_04,2026-04-24 09:00:00+00:00,63.64
LUZ,2026-04-24 09:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-24 09:00:00+00:00,13.0
TEMP_AMB_40CM,2026-04-24 09:00:00+00:00,12.86
TEMP_SUELO_01,2026-04-24 09:00:00+00:00,13.5
TEMP_SUELO_02,2026-04-24 09:00:00+00:00,11.82
HUM_AMB_2M,2026-04-24 08:00:00+00:00,100.0
HUM_AMB_40CM,2026-04-24 08:00:00+00:00,96.07
HUM_SUELO_01,2026-04-24 08:00:00+00:00,75.19
HUM_SUELO_02,2026-04-24 08:00:00+00:00,65.46
HUM_SUELO_03,2026-04-24 08:00:00+00:00,70.81
HUM_SUELO_04,2026-04-24 08:00:00+00:00,66.96
LUZ,2026-04-24 08:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-24 08:00:00+00:00,8.94
TEMP_AMB_40CM,2026-04-24 08:00:00+00:00,9.02
TEMP_SUELO_01,2026-04-24 08:00:00+00:00,13.7
TEMP_SUELO_02,2026-04-24 08:00:00+00:00,11.88
HUM_AMB_2M,2026-04-24 07:00:00+00:00,100.0
HUM_AMB_40CM,2026-04-24 07:00:00+00:00,95.93
HUM_SUELO_01,2026-04-24 07:00:00+00:00,90.83
HUM_SUELO_02,2026-04-24 07:00:00+00:00,84.67
HUM_SUELO_03,2026-04-24 07:00:00+00:00,89.33
HUM_SUELO_04,2026-04-24 07:00:00+00:00,85.83
LUZ,2026-04-24 07:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-24 07:00:00+00:00,8.0
TEMP_AMB_40CM,2026-04-24 07:00:00+00:00,8.19
TEMP_SUELO_01,2026-04-24 07:00:00+00:00,13.88
TEMP_SUELO_02,2026-04-24 07:00:00+00:00,12.21
HUM_AMB_2M,2026-04-24 05:00:00+00:00,100.0
HUM_AMB_40CM,2026-04-24 05:00:00+00:00,94.96
HUM_SUELO_01,2026-04-24 05:00:00+00:00,66.0
HUM_SUELO_02,2026-04-24 05:00:00+00:00,61.0
HUM_SUELO_03,2026-04-24 05:00:00+00:00,63.0
HUM_SUELO_04,2026-04-24 05:00:00+00:00,60.0
LUZ,2026-04-24 05:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-24 05:00:00+00:00,9.49
TEMP_AMB_40CM,2026-04-24 05:00:00+00:00,9.66
TEMP_SUELO_01,2026-04-24 05:00:00+00:00,14.75
TEMP_SUELO_02,2026-04-24 05:00:00+00:00,13.25
HUM_AMB_2M,2026-04-24 04:00:00+00:00,100.0
HUM_AMB_40CM,2026-04-24 04:00:00+00:00,94.39
HUM_SUELO_01,2026-04-24 04:00:00+00:00,66.92
HUM_SUELO_02,2026-04-24 04:00:00+00:00,62.12
HUM_SUELO_03,2026-04-24 04:00:00+00:00,63.0
HUM_SUELO_04,2026-04-24 04:00:00+00:00,60.2
LUZ,2026-04-24 04:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-24 04:00:00+00:00,10.23
TEMP_AMB_40CM,2026-04-24 04:00:00+00:00,10.42
TEMP_SUELO_01,2026-04-24 04:00:00+00:00,14.97
TEMP_SUELO_02,2026-04-24 04:00:00+00:00,13.39
HUM_AMB_2M,2026-04-24 03:00:00+00:00,100.0
HUM_AMB_40CM,2026-04-24 03:00:00+00:00,93.69
HUM_SUELO_01,2026-04-24 03:00:00+00:00,67.12
HUM_SUELO_02,2026-04-24 03:00:00+00:00,63.0
HUM_SUELO_03,2026-04-24 03:00:00+00:00,63.16
HUM_SUELO_04,2026-04-24 03:00:00+00:00,60.6
LUZ,2026-04-24 03:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-24 03:00:00+00:00,11.71
TEMP_AMB_40CM,2026-04-24 03:00:00+00:00,11.76
TEMP_SUELO_01,2026-04-24 03:00:00+00:00,15.24
TEMP_SUELO_02,2026-04-24 03:00:00+00:00,13.64
HUM_AMB_2M,2026-04-24 02:00:00+00:00,100.0
HUM_AMB_40CM,2026-04-24 02:00:00+00:00,94.81
HUM_SUELO_01,2026-04-24 02:00:00+00:00,67.96
HUM_SUELO_02,2026-04-24 02:00:00+00:00,63.24
HUM_SUELO_03,2026-04-24 02:00:00+00:00,63.84
HUM_SUELO_04,2026-04-24 02:00:00+00:00,61.0
LUZ,2026-04-24 02:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-24 02:00:00+00:00,11.02
TEMP_AMB_40CM,2026-04-24 02:00:00+00:00,11.17
TEMP_SUELO_01,2026-04-24 02:00:00+00:00,15.58
TEMP_SUELO_02,2026-04-24 02:00:00+00:00,13.97
HUM_AMB_2M,2026-04-24 01:00:00+00:00,100.0
HUM_AMB_40CM,2026-04-24 01:00:00+00:00,94.72
HUM_SUELO_01,2026-04-24 01:00:00+00:00,68.19
HUM_SUELO_02,2026-04-24 01:00:00+00:00,64.88
HUM_SUELO_03,2026-04-24 01:00:00+00:00,64.0
HUM_SUELO_04,2026-04-24 01:00:00+00:00,61.0
LUZ,2026-04-24 01:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-24 01:00:00+00:00,12.4
TEMP_AMB_40CM,2026-04-24 01:00:00+00:00,12.49
TEMP_SUELO_01,2026-04-24 01:00:00+00:00,15.88
TEMP_SUELO_02,2026-04-24 01:00:00+00:00,14.3
HUM_AMB_2M,2026-04-24 00:00:00+00:00,100.0
HUM_AMB_40CM,2026-04-24 00:00:00+00:00,96.24
HUM_SUELO_01,2026-04-24 00:00:00+00:00,68.92
HUM_SUELO_02,2026-04-24 00:00:00+00:00,64.32
HUM_SUELO_03,2026-04-24 00:00:00+00:00,64.08
HUM_SUELO_04,2026-04-24 00:00:00+00:00,61.32
LUZ,2026-04-24 00:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-24 00:00:00+00:00,12.62
TEMP_AMB_40CM,2026-04-24 00:00:00+00:00,12.69
TEMP_SUELO_01,2026-04-24 00:00:00+00:00,16.17
TEMP_SUELO_02,2026-04-24 00:00:00+00:00,14.58
HUM_AMB_2M,2026-04-23 23:00:00+00:00,100.0
HUM_AMB_40CM,2026-04-23 23:00:00+00:00,95.72
HUM_SUELO_01,2026-04-23 23:00:00+00:00,69.32
HUM_SUELO_02,2026-04-23 23:00:00+00:00,64.84
HUM_SUELO_03,2026-04-23 23:00:00+00:00,64.84
HUM_SUELO_04,2026-04-23 23:00:00+00:00,61.92
LUZ,2026-04-23 23:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-23 23:00:00+00:00,11.77
TEMP_AMB_40CM,2026-04-23 23:00:00+00:00,11.87
TEMP_SUELO_01,2026-04-23 23:00:00+00:00,16.59
TEMP_SUELO_02,2026-04-23 23:00:00+00:00,15.0
HUM_AMB_2M,2026-04-23 22:00:00+00:00,100.0
HUM_AMB_40CM,2026-04-23 22:00:00+00:00,95.25
HUM_SUELO_01,2026-04-23 22:00:00+00:00,70.36
HUM_SUELO_02,2026-04-23 22:00:00+00:00,66.6
HUM_SUELO_03,2026-04-23 22:00:00+00:00,65.64
HUM_SUELO_04,2026-04-23 22:00:00+00:00,62.28
LUZ,2026-04-23 22:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-23 22:00:00+00:00,12.51
TEMP_AMB_40CM,2026-04-23 22:00:00+00:00,12.65
TEMP_SUELO_01,2026-04-23 22:00:00+00:00,17.01
TEMP_SUELO_02,2026-04-23 22:00:00+00:00,15.61
HUM_AMB_2M,2026-04-23 21:00:00+00:00,100.0
HUM_AMB_40CM,2026-04-23 21:00:00+00:00,94.72
HUM_SUELO_01,2026-04-23 21:00:00+00:00,71.0
HUM_SUELO_02,2026-04-23 21:00:00+00:00,69.12
HUM_SUELO_03,2026-04-23 21:00:00+00:00,66.0
HUM_SUELO_04,2026-04-23 21:00:00+00:00,63.0
LUZ,2026-04-23 21:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-23 21:00:00+00:00,13.71
TEMP_AMB_40CM,2026-04-23 21:00:00+00:00,13.89
TEMP_SUELO_01,2026-04-23 21:00:00+00:00,17.44
TEMP_SUELO_02,2026-04-23 21:00:00+00:00,16.22
HUM_AMB_2M,2026-04-23 20:00:00+00:00,100.0
HUM_AMB_40CM,2026-04-23 20:00:00+00:00,94.47
HUM_SUELO_01,2026-04-23 20:00:00+00:00,72.0
HUM_SUELO_02,2026-04-23 20:00:00+00:00,71.32
HUM_SUELO_03,2026-04-23 20:00:00+00:00,66.88
HUM_SUELO_04,2026-04-23 20:00:00+00:00,63.6
LUZ,2026-04-23 20:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-23 20:00:00+00:00,15.34
TEMP_AMB_40CM,2026-04-23 20:00:00+00:00,15.56
TEMP_SUELO_01,2026-04-23 20:00:00+00:00,17.86
TEMP_SUELO_02,2026-04-23 20:00:00+00:00,16.89
HUM_AMB_2M,2026-04-23 19:00:00+00:00,97.98
HUM_AMB_40CM,2026-04-23 19:00:00+00:00,92.64
HUM_SUELO_01,2026-04-23 19:00:00+00:00,73.48
HUM_SUELO_02,2026-04-23 19:00:00+00:00,74.48
HUM_SUELO_03,2026-04-23 19:00:00+00:00,67.48
HUM_SUELO_04,2026-04-23 19:00:00+00:00,64.08
LUZ,2026-04-23 19:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-23 19:00:00+00:00,17.65
TEMP_AMB_40CM,2026-04-23 19:00:00+00:00,17.94
TEMP_SUELO_01,2026-04-23 19:00:00+00:00,18.11
TEMP_SUELO_02,2026-04-23 19:00:00+00:00,17.55
HUM_AMB_2M,2026-04-23 18:00:00+00:00,87.38
HUM_AMB_40CM,2026-04-23 18:00:00+00:00,77.96
HUM_SUELO_01,2026-04-23 18:00:00+00:00,74.69
HUM_SUELO_02,2026-04-23 18:00:00+00:00,75.96
HUM_SUELO_03,2026-04-23 18:00:00+00:00,68.0
HUM_SUELO_04,2026-04-23 18:00:00+00:00,64.92
LUZ,2026-04-23 18:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-23 18:00:00+00:00,23.45
TEMP_AMB_40CM,2026-04-23 18:00:00+00:00,23.95
TEMP_SUELO_01,2026-04-23 18:00:00+00:00,18.1
TEMP_SUELO_02,2026-04-23 18:00:00+00:00,17.97
HUM_AMB_2M,2026-04-23 17:00:00+00:00,81.62
HUM_AMB_40CM,2026-04-23 17:00:00+00:00,70.85
HUM_SUELO_01,2026-04-23 17:00:00+00:00,75.28
HUM_SUELO_02,2026-04-23 17:00:00+00:00,73.8
HUM_SUELO_03,2026-04-23 17:00:00+00:00,68.68
HUM_SUELO_04,2026-04-23 17:00:00+00:00,65.2
LUZ,2026-04-23 17:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-23 17:00:00+00:00,25.39
TEMP_AMB_40CM,2026-04-23 17:00:00+00:00,25.47
TEMP_SUELO_01,2026-04-23 17:00:00+00:00,17.98
TEMP_SUELO_02,2026-04-23 17:00:00+00:00,18.0
HUM_AMB_2M,2026-04-23 16:00:00+00:00,72.7
HUM_AMB_40CM,2026-04-23 16:00:00+00:00,64.88
HUM_SUELO_01,2026-04-23 16:00:00+00:00,76.04
HUM_SUELO_02,2026-04-23 16:00:00+00:00,74.04
HUM_SUELO_03,2026-04-23 16:00:00+00:00,69.2
HUM_SUELO_04,2026-04-23 16:00:00+00:00,66.08
LUZ,2026-04-23 16:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-23 16:00:00+00:00,31.21
TEMP_AMB_40CM,2026-04-23 16:00:00+00:00,32.1
TEMP_SUELO_01,2026-04-23 16:00:00+00:00,17.61
TEMP_SUELO_02,2026-04-23 16:00:00+00:00,17.78
HUM_AMB_2M,2026-04-23 15:00:00+00:00,65.62
HUM_AMB_40CM,2026-04-23 15:00:00+00:00,64.68
HUM_SUELO_01,2026-04-23 15:00:00+00:00,75.52
HUM_SUELO_02,2026-04-23 15:00:00+00:00,78.52
HUM_SUELO_03,2026-04-23 15:00:00+00:00,69.08
HUM_SUELO_04,2026-04-23 15:00:00+00:00,65.48
LUZ,2026-04-23 15:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-23 15:00:00+00:00,37.3
TEMP_AMB_40CM,2026-04-23 15:00:00+00:00,37.59
TEMP_SUELO_01,2026-04-23 15:00:00+00:00,16.44
TEMP_SUELO_02,2026-04-23 15:00:00+00:00,16.76
HUM_AMB_2M,2026-04-23 14:00:00+00:00,66.68
HUM_AMB_40CM,2026-04-23 14:00:00+00:00,65.14
HUM_SUELO_01,2026-04-23 14:00:00+00:00,73.28
HUM_SUELO_02,2026-04-23 14:00:00+00:00,78.6
HUM_SUELO_03,2026-04-23 14:00:00+00:00,67.44
HUM_SUELO_04,2026-04-23 14:00:00+00:00,63.6
LUZ,2026-04-23 14:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-23 14:00:00+00:00,36.25
TEMP_AMB_40CM,2026-04-23 14:00:00+00:00,36.46
TEMP_SUELO_01,2026-04-23 14:00:00+00:00,15.0
TEMP_SUELO_02,2026-04-23 14:00:00+00:00,15.41
HUM_AMB_2M,2026-04-23 13:00:00+00:00,65.55
HUM_AMB_40CM,2026-04-23 13:00:00+00:00,62.2
HUM_SUELO_01,2026-04-23 13:00:00+00:00,71.08
HUM_SUELO_02,2026-04-23 13:00:00+00:00,77.52
HUM_SUELO_03,2026-04-23 13:00:00+00:00,65.72
HUM_SUELO_04,2026-04-23 13:00:00+00:00,61.8
LUZ,2026-04-23 13:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-23 13:00:00+00:00,34.98
TEMP_AMB_40CM,2026-04-23 13:00:00+00:00,34.8
TEMP_SUELO_01,2026-04-23 13:00:00+00:00,13.67
TEMP_SUELO_02,2026-04-23 13:00:00+00:00,13.8
HUM_AMB_2M,2026-04-23 12:00:00+00:00,68.46
HUM_AMB_40CM,2026-04-23 12:00:00+00:00,68.24
HUM_SUELO_01,2026-04-23 12:00:00+00:00,69.68
HUM_SUELO_02,2026-04-23 12:00:00+00:00,73.92
HUM_SUELO_03,2026-04-23 12:00:00+00:00,63.96
HUM_SUELO_04,2026-04-23 12:00:00+00:00,60.64
LUZ,2026-04-23 12:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-23 12:00:00+00:00,29.01
TEMP_AMB_40CM,2026-04-23 12:00:00+00:00,28.36
TEMP_SUELO_01,2026-04-23 12:00:00+00:00,12.77
TEMP_SUELO_02,2026-04-23 12:00:00+00:00,12.44
HUM_AMB_2M,2026-04-23 11:00:00+00:00,74.68
HUM_AMB_40CM,2026-04-23 11:00:00+00:00,78.8
HUM_SUELO_01,2026-04-23 11:00:00+00:00,67.77
HUM_SUELO_02,2026-04-23 11:00:00+00:00,71.0
HUM_SUELO_03,2026-04-23 11:00:00+00:00,62.35
HUM_SUELO_04,2026-04-23 11:00:00+00:00,59.35
LUZ,2026-04-23 11:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-23 11:00:00+00:00,25.24
TEMP_AMB_40CM,2026-04-23 11:00:00+00:00,24.13
TEMP_SUELO_01,2026-04-23 11:00:00+00:00,12.2
TEMP_SUELO_02,2026-04-23 11:00:00+00:00,11.36
HUM_AMB_2M,2026-04-23 10:00:00+00:00,92.53
HUM_AMB_40CM,2026-04-23 10:00:00+00:00,89.61
HUM_SUELO_01,2026-04-23 10:00:00+00:00,66.68
HUM_SUELO_02,2026-04-23 10:00:00+00:00,68.4
HUM_SUELO_03,2026-04-23 10:00:00+00:00,61.68
HUM_SUELO_04,2026-04-23 10:00:00+00:00,58.28
LUZ,2026-04-23 10:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-23 10:00:00+00:00,18.55
TEMP_AMB_40CM,2026-04-23 10:00:00+00:00,17.63
TEMP_SUELO_01,2026-04-23 10:00:00+00:00,11.85
TEMP_SUELO_02,2026-04-23 10:00:00+00:00,10.53
HUM_AMB_2M,2026-04-23 09:00:00+00:00,100.0
HUM_AMB_40CM,2026-04-23 09:00:00+00:00,95.44
HUM_SUELO_01,2026-04-23 09:00:00+00:00,65.68
HUM_SUELO_02,2026-04-23 09:00:00+00:00,64.6
HUM_SUELO_03,2026-04-23 09:00:00+00:00,60.88
HUM_SUELO_04,2026-04-23 09:00:00+00:00,57.64
LUZ,2026-04-23 09:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-23 09:00:00+00:00,11.08
TEMP_AMB_40CM,2026-04-23 09:00:00+00:00,10.91
TEMP_SUELO_01,2026-04-23 09:00:00+00:00,11.76
TEMP_SUELO_02,2026-04-23 09:00:00+00:00,10.12
HUM_AMB_2M,2026-04-23 08:00:00+00:00,100.0
HUM_AMB_40CM,2026-04-23 08:00:00+00:00,95.31
HUM_SUELO_01,2026-04-23 08:00:00+00:00,65.88
HUM_SUELO_02,2026-04-23 08:00:00+00:00,62.72
HUM_SUELO_03,2026-04-23 08:00:00+00:00,61.08
HUM_SUELO_04,2026-04-23 08:00:00+00:00,57.72
LUZ,2026-04-23 08:00:00+00:00,0.0
TEMP_AMB_2M,2026-04-23 08:00:00+00:00,6.99
TEMP_AMB_40CM,2026-04-23 08:00:00+00:00,7.05
TEMP_SUELO_01,2026-04-23 08:00:00+00:00,11.93
TEMP_SUELO_02,2026-04-23 08:00:00+00:00,10.1
